SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,429 S 12th St,Newark City,NJ,07103-1936,215000,3,1.5,Newark City,,2613,2003,1,,,Active,,,http://www.redfin.com/NJ/Newark/429-S-12th-St-07103/home/36235278,GSMLS,3695675,N,Y,40.7391576,-74.2032696
MLS Listing,,Multi-Family (2-4 Unit),525-527 Central Ave,Newark,NJ,07107,2300000,,,,,,,1,,,Active,,,http://www.redfin.com/NJ/Newark/525-Central-Ave-07107/home/174613608,MOMLS,22106274,N,Y,40.7490564,-74.1956106
MLS Listing,,Townhouse,16 Ashby Ln,Newark,NJ,07103,324900,2,2.5,Newark,1276,,,1,255,,Active,,,http://www.redfin.com/NJ/Newark/16-Ashby-Ln-07103/unit-D/home/40057335,NJMLS,21007607,N,Y,40.7413675,-74.1849917
MLS Listing,,Multi-Family (2-4 Unit),24 Dassing Ave,Newark,NJ,07106,399000,,,Newark,2459,2500,1901,1,162,,Active,,,http://www.redfin.com/NJ/Newark/24-Dassing-Ave-07106/home/36292768,BRIGHT MLS,NJES100262,N,Y,40.7424473,-74.2126361
MLS Listing,,Multi-Family (2-4 Unit),41 Winans Ave,Newark,NJ,07108,430000,9,3.0,Newark,,2370,,1,,,Active,March-6-2021 12:00 PM,March-6-2021 03:00 PM,http://www.redfin.com/NJ/Newark/41-Winans-Ave-07108/home/36272176,NJMLS,21007594,N,Y,40.729617,-74.1991422
MLS Listing,,Condo/Co-op,90 Clinton Ave #208,Newark City,NJ,07114-2012,325000,3,2.0,Newark City,1294,1306,2018,1,251,480,Active,,,http://www.redfin.com/NJ/Newark/90-Clinton-Ave-07114/unit-208/home/144831371,GSMLS,3695597,N,Y,40.7253178,-74.1811984
MLS Listing,,Single Family Residential,133 Brill St,Newark,NJ,07105,350000,3,2.0,Newark,,2304,,1,,,Active,,,http://www.redfin.com/NJ/Newark/1-Brill-St-07105/home/165718041,NJMLS,21007494,N,Y,40.7335601,-74.1437
MLS Listing,,Multi-Family (2-4 Unit),269 S 10th St,Newark,NJ,07103,539900,6,4.5,Newark,,4691,,1,,,Active,,,http://www.redfin.com/NJ/Newark/269-S-10th-St-07103/home/59916964,NJMLS,21007484,N,Y,40.7436446,-74.19931
MLS Listing,,Multi-Family (2-4 Unit),267 S 10th St,Newark,NJ,07103,539900,6,4.5,Newark,,4691,,1,,,Active,,,http://www.redfin.com/NJ/Newark/267-S-10th-St-07103/home/105486909,NJMLS,21007480,N,Y,40.74373,-74.199345
MLS Listing,,Condo/Co-op,21-23 Freeman St Unit 2A,Newark,NJ,07105,324900,3,2.0,Newark,,,,1,,,Active,,,http://www.redfin.com/NJ/Newark/2123-Freeman-St-07105/unit-2A/home/36076350,NJMLS,21007469,N,Y,40.733067,-74.145322
MLS Listing,,Multi-Family (2-4 Unit),388 S 11th St,Newark City,NJ,07103-1915,240000,6,5.0,Newark City,4272,3049,1947,1,56,,Active,,,http://www.redfin.com/NJ/Newark/388-S-11th-St-07103/home/36256534,GSMLS,3695430,N,Y,40.7408889,-74.2012174
MLS Listing,,Multi-Family (2-4 Unit),66 Magazine St,Newark City,NJ,07105-3416,565000,5,3.0,Ironbound,,2613,1910,1,,,Active,,,http://www.redfin.com/NJ/Newark/66-Magazine-St-07105/home/36268597,GSMLS,3695425,N,Y,40.7273024,-74.1478286
MLS Listing,,Multi-Family (5+ Unit),186 Clinton Ave,Newark,NJ,07108,725000,,,Newark,5044,,,1,144,,Active,,,http://www.redfin.com/NJ/Newark/186-Clinton-Ave-07108/home/36077827,NJMLS,21007403,N,Y,40.7234349,-74.1856226
MLS Listing,,Multi-Family (2-4 Unit),926-928 S 20th St,Newark,NJ,07108,345000,5,3.0,Newark,,,,2,,,Active,,,http://www.redfin.com/NJ/Newark/926-S-20th-St-07108/home/36277370,NJMLS,21007375,N,Y,40.7243922,-74.2162302
MLS Listing,,Multi-Family (2-4 Unit),31 Seymour Ave,Newark City,NJ,07108-1514,390000,7,3.0,Newark City,29997,3484,1920,2,13,,Active,,,http://www.redfin.com/NJ/Newark/31-Seymour-Ave-07108/home/36273397,GSMLS,3695350,N,Y,40.7244947,-74.2014008
MLS Listing,,Multi-Family (2-4 Unit),314-316 S 10th St,Newark City,NJ,07103-2115,449000,7,3.0,Newark City,2360,3484,1922,2,190,,Active,,,http://www.redfin.com/NJ/Newark/314-316-S-10th-St-07103/unit-316/home/36256512,GSMLS,3695340,N,Y,40.741957,-74.199595
MLS Listing,,Multi-Family (2-4 Unit),575-577 SANDFORD,Newark City,NJ,07106-2504,380000,8,3.0,Newark City,,4791,1924,2,,,Active,,,http://www.redfin.com/NJ/Newark-City/575-577-SANDFORD-07106/home/174603737,GSMLS,3695316,N,Y,40.741957213624104,-74.23340034511058
MLS Listing,,Single Family Residential,246 Kerrigan Blvd,Newark City,NJ,07106-3402,299999,4,2.5,Ivy Hill,,3049,,2,,,Pre On-Market,,,http://www.redfin.com/NJ/Newark/246-Kerrigan-Blvd-07106/home/36301566,GSMLS,3695301,N,Y,40.7330354,-74.2417187
MLS Listing,,Single Family Residential,65 S 7th St,Newark,NJ,07107,300000,8,3.0,Newark,,2500,,2,,,Active,,,http://www.redfin.com/NJ/Newark/65-S-7th-St-07107/home/36258812,NJMLS,21007322,N,Y,40.7469424,-74.1947319
MLS Listing,,Multi-Family (2-4 Unit),367 14th Ave,Newark City,NJ,07103-1217,345000,2,2.0,Newark City,2000,2178,1905,2,173,,Active,,,http://www.redfin.com/NJ/Newark/367-14th-Ave-07103/home/36235483,GSMLS,3695277,N,Y,40.741194,-74.209487
MLS Listing,,Single Family Residential,73 Melrose Ave,Irvington,NJ,07111,185000,4,1.5,Irvington,,3297,,2,,,Active,March-7-2021 01:00 PM,March-7-2021 03:00 PM,http://www.redfin.com/NJ/Irvington/73-Melrose-Ave-07111/home/36170024,NJMLS,21007282,N,Y,40.7375005,-74.225063
MLS Listing,,Vacant Land,258 S 19th St,Newark City,NJ,07103-1321,42500,,,Newark City,,1742,,2,,,Active,,,http://www.redfin.com/NJ/Newark/258-S-19th-St-07103/home/36257759,GSMLS,3695101,N,Y,40.7480215,-74.2056084
MLS Listing,,Multi-Family (2-4 Unit),231 Sunset Ave,Newark,NJ,07106,399000,4,3.0,Newark,,,,3,,,Active,,,http://www.redfin.com/NJ/Newark/229-231-Sunset-Ave-07106/home/174594169,NJMLS,21007196,N,Y,40.738305,-74.229257
MLS Listing,,Multi-Family (2-4 Unit),540 S 10th St,Newark City,NJ,07103-1827,125000,6,2.0,Newark City,1314,6534,,3,95,,Active,,,http://www.redfin.com/NJ/Newark/540-S-10th-St-07103/home/36235507,GSMLS,3695039,N,Y,40.7337804,-74.2027527
MLS Listing,,Multi-Family (2-4 Unit),8 Vincent St,Newark,NJ,07105,480000,5,2.5,Newark,,2235,,3,,,Active,March-7-2021 01:00 PM,March-7-2021 03:00 PM,http://www.redfin.com/NJ/Newark/8-Vincent-St-07105/home/36270323,NJMLS,21007141,N,Y,40.7319562,-74.1377821
MLS Listing,,Multi-Family (2-4 Unit),30-32 Avon Ave,Newark City,NJ,07108-2802,625000,8,5.0,Newark City,,3920,2007,3,,,Active,,,http://www.redfin.com/NJ/Newark/30-32-Avon-Ave-07108/home/36065719,GSMLS,3695016,N,Y,40.7233217,-74.189431
MLS Listing,,Condo/Co-op,111 Mulberry St 4J Unit 4-J,Newark City,NJ,07102,250000,2,1.0,Renaissance Tower,1097,81021,1988,3,228,479,Active,,,http://www.redfin.com/NJ/Newark/111-Mulberry-St-07102/unit-4J/home/145853213,GSMLS,3695014,N,Y,40.7355969,-74.1701905
MLS Listing,,Single Family Residential,22 Vaughan Dr Unit 2F2,Newark,NJ,07103,339900,3,1.5,Newark,1346,307311,1990,3,253,350,Pre On-Market,March-6-2021 01:00 PM,March-6-2021 03:00 PM,http://www.redfin.com/NJ/Newark/22-Vaughan-Dr-07103/unit-2F2/home/174588812,CJMLS,2113055R,N,Y,40.7394786,-74.1838581
MLS Listing,,Multi-Family (2-4 Unit),173 BROOKWOOD St,East Orange City,NJ,07018-2317,379900,7,2.5,East Orange City,,3920,,3,,,Active,,,http://www.redfin.com/NJ/East-Orange/173-Brookwood-St-07018/home/36149958,GSMLS,3694867,N,Y,40.7469711,-74.2259342
MLS Listing,,Multi-Family (2-4 Unit),32 Kossuth St #2,Newark City,NJ,07105-3314,905000,8,5.0,Newark City,198,3920,2008,4,4571,,Active,,,http://www.redfin.com/NJ/Newark/32-Kossuth-St-07105/unit-2/home/174576740,GSMLS,3694839,N,Y,40.7231934,-74.1491206
MLS Listing,,Townhouse,22 Vaughan Dr,Newark City,NJ,07103-3459,339900,3,1.5,Newark City,,307098,1990,4,,,Pre On-Market,March-6-2021 01:00 PM,March-6-2021 03:00 PM,http://www.redfin.com/NJ/Newark/22-Vaughan-Dr-07103/home/62164649,GSMLS,3694816,N,Y,40.7394786,-74.1838581
MLS Listing,,Multi-Family (2-4 Unit),908 Bergen St,Newark,NJ,07112,499000,11,4.5,Newark,,2500,,4,,,Active,,,http://www.redfin.com/NJ/Newark/908-Bergen-St-07112/home/36283141,NJMLS,21006891,N,Y,40.7127774,-74.2041065
MLS Listing,,Multi-Family (2-4 Unit),816 S 18th St,Newark,NJ,07108,400000,7,3.0,Newark,,3001,,4,,,Active,,,http://www.redfin.com/NJ/Newark/816-S-18th-St-07108/home/36273444,NJMLS,21006860,N,Y,40.7276048,-74.2131406
MLS Listing,,Multi-Family (2-4 Unit),107 Bruen St,Newark,NJ,07105,395000,5,3.0,Newark,,2313,,4,,,Active,,,http://www.redfin.com/NJ/Newark/107-Bruen-St-07105/home/36234139,NJMLS,21006818,N,Y,40.7296642,-74.1679659
MLS Listing,,Multi-Family (2-4 Unit),206-208 Chancellor Ave,Newark,NJ,07112,319900,,,Newark,2880,4791,1940,4,111,,Active,,,http://www.redfin.com/NJ/Newark/206-Chancellor-Ave-07112/home/36289749,BRIGHT MLS,NJES100266,N,Y,40.7069621,-74.2174707
MLS Listing,,Single Family Residential,475 20th St,Irvington,NJ,07111,329000,5,1.5,Irvington,,2496,,7,,,Active,,,http://www.redfin.com/NJ/Irvington/475-S-20th-St-07111/home/36174075,NJMLS,21006691,N,Y,40.740678,-74.2104808
MLS Listing,,Multi-Family (2-4 Unit),473 20th St,Irvington,NJ,07111,390000,6,2.0,Irvington,,2496,,7,,,Active,,,http://www.redfin.com/NJ/Irvington/473-S-20th-St-07111/home/36174076,NJMLS,21006689,N,Y,40.7407826,-74.210544
MLS Listing,,Single Family Residential,75 Willoughby St,Newark City,NJ,07112-1537,300000,4,4.0,Newark City,,2613,1922,7,,,Active,,,http://www.redfin.com/NJ/Newark/75-Willoughby-St-07112/home/36280689,GSMLS,3694345,N,Y,40.7134148,-74.2167518
MLS Listing,,Multi-Family (2-4 Unit),185 S 11th St,Newark City,NJ,07107-1409,349000,2,2.0,Newark City,,3049,1920,7,,,Active,,,http://www.redfin.com/NJ/Newark/185-S-11th-St-07107/home/36258711,GSMLS,3694289,N,Y,40.7479976,-74.1981906
MLS Listing,,Single Family Residential,29 Mead St,Newark City,NJ,07106-2506,399999,4,2.5,Newark City,2000,2613,1913,7,200,,Active,,,http://www.redfin.com/NJ/Newark/29-Mead-St-07106/home/36298527,GSMLS,3694287,N,Y,40.7418016,-74.2315856
MLS Listing,,Multi-Family (2-4 Unit),834 S 19th St,Newark,NJ,07108,515000,6,4.5,Newark,,2500,,7,,,Active,,,http://www.redfin.com/NJ/Newark/834-S-19th-St-07108/home/165628971,NJMLS,21006579,N,Y,40.727275,-74.2141369
MLS Listing,,Multi-Family (2-4 Unit),135 Fabyan Pl,Newark,NJ,07112,199000,4,2.0,Newark,,2500,,7,,,Active,,,http://www.redfin.com/NJ/Newark/135-Fabyan-Pl-07112/home/36281758,NJMLS,21006560,N,Y,40.7192024,-74.2188267
MLS Listing,,Multi-Family (2-4 Unit),122 22ND St,Irvington Twp.,NJ,07111-4422,405000,6,3.5,Irvington Twp.,29997,4791,1911,8,14,,Active,March-6-2021 12:00 PM,March-6-2021 02:00 PM,http://www.redfin.com/NJ/Irvington/122-22nd-St-07111/home/174541608,GSMLS,3694169,N,Y,40.7332836,-74.2147893
MLS Listing,,Multi-Family (2-4 Unit),281 Hunterdon St,Newark,NJ,07103,325000,7,2.0,Newark,,2500,,8,,,Active,,,http://www.redfin.com/NJ/Newark/281-Hunterdon-St-07103/home/36233856,NJMLS,21006472,N,Y,40.7349623,-74.1939255
MLS Listing,,Multi-Family (2-4 Unit),38 N 6th St,Newark,NJ,07107,349900,6,3.0,Newark,,2500,,9,,,Active,,,http://www.redfin.com/NJ/Newark/38-N-6th-St-07107/home/36259728,NJMLS,21006330,N,Y,40.7498667,-74.1922286
MLS Listing,,Townhouse,13 Val Sumo Ln,Newark City,NJ,07105,439000,3,2.5,Newark City,,435,2006,9,,130,Active,,,http://www.redfin.com/NJ/Newark/13-Valsumo-Ln-07105/unit-A-7/home/36062050,GSMLS,3693884,N,Y,40.729992,-74.1496054
MLS Listing,,Multi-Family (2-4 Unit),194 12th Ave,Newark,NJ,07107,800000,6,5.0,Newark,,2500,,9,,,Active,,,http://www.redfin.com/NJ/Newark/194-12th-Ave-07107/home/36258879,NJMLS,21006228,N,Y,40.744009,-74.196717
MLS Listing,,Multi-Family (2-4 Unit),760 S 17th St,Newark,NJ,07103,475000,9,5.0,Newark,,2500,,9,,,Active,,,http://www.redfin.com/NJ/Newark/760-S-17th-St-07103/home/36271867,NJMLS,21006223,N,Y,40.7293059,-74.2114897
MLS Listing,,Multi-Family (2-4 Unit),405 S 6th St,Newark City,NJ,07103-2203,525000,6,4.5,Newark City,,2613,2021,9,,,Active,,,http://www.redfin.com/NJ/Newark/405-S-6th-St-07103/home/174499086,GSMLS,3693750,N,Y,40.7336079,-74.199607
MLS Listing,,Multi-Family (2-4 Unit),98-100 Mount Vernon Pl,Newark City,NJ,07106-3308,339900,4,2.0,Ivy Hill,2000,4791,,9,170,,Active,,,http://www.redfin.com/NJ/Newark/98-Mt-Vernon-Pl-07106/home/36305546,GSMLS,3693722,N,Y,40.7365424,-74.2418746
MLS Listing,,Single Family Residential,82 Palm St,Newark,NJ,07106,220000,3,1.5,Newark,,2500,,10,,,Active,,,http://www.redfin.com/NJ/Newark/82-Palm-St-07106/home/36302616,NJMLS,21006181,N,Y,40.7491552,-74.2303018
MLS Listing,,Single Family Residential,56 South St,Newark City,NJ,07102-3317,349000,5,3.0,Newark City,,2613,1882,10,,,Active,,,http://www.redfin.com/NJ/Newark/56-South-St-07102/home/36252027,GSMLS,3693667,N,Y,40.7242259,-74.1771966
MLS Listing,,Single Family Residential,35 Pine Grove Ter,Newark City,NJ,07106-1950,299000,4,2.0,Newark City,,2613,,10,,,Active,,,http://www.redfin.com/NJ/Newark/35-Pine-Grove-Ter-07106/home/36294279,GSMLS,3693647,N,Y,40.7440682,-74.2234086
MLS Listing,,Multi-Family (2-4 Unit),274 Williamson Ave,Hillside,NJ,07205,349900,5,2.0,Hillside,,3598,,10,,,Active,,,http://www.redfin.com/NJ/Hillside/274-Williamson-Ave-07205/home/37909463,NJMLS,21006127,N,Y,40.7059694,-74.2229422
MLS Listing,,Single Family Residential,439 S 9th St,Newark,NJ,07103,169900,2,1.5,Newark,,1080,,10,,,Active,,,http://www.redfin.com/NJ/Newark/439-S-9th-St-07103/home/36235259,NJMLS,21006126,N,Y,40.7361549,-74.2014123
MLS Listing,,Single Family Residential,796 S 15th St,Newark,NJ,07108,229000,4,1.5,Newark,,2374,,10,,,Active,,,http://www.redfin.com/NJ/Newark/796-S-15th-St-07108/home/36273682,NJMLS,21006075,N,Y,40.7266984,-74.2105267
MLS Listing,,Single Family Residential,856 S 13th St,Newark City,NJ,07108-1316,164900,6,3.0,Clinton Hill,2474,4791,1907,11,67,,Active,,,http://www.redfin.com/NJ/Newark/856-S-13th-St-07108/home/36277536,GSMLS,3693506,N,Y,40.724121,-74.2094994
MLS Listing,,Multi-Family (2-4 Unit),92 Pennington St,Newark City,NJ,07105-1011,669000,5,3.0,Ironbound,2400,2178,1998,11,279,,Active,,,http://www.redfin.com/NJ/Newark/92-Pennington-St-07105/home/36252465,GSMLS,3693474,N,Y,40.7242382,-74.1729425
MLS Listing,,Single Family Residential,103 Scofield St,Newark City,NJ,07106-3620,379000,4,2.5,Newark City,,3049,1932,11,,,Active,,,http://www.redfin.com/NJ/Newark/103-Schofield-St-07106/home/36296908,GSMLS,3692435,N,Y,40.7378089,-74.2341877
MLS Listing,,Condo/Co-op,376 Littleton Ave,Newark,NJ,07103,194900,3,1.5,Newark,,,,11,,,Active,,,http://www.redfin.com/NJ/Newark/376-Littleton-Ave-07103/unit-4P/home/165514529,NJMLS,21005954,N,Y,40.7336974,-74.1980483
MLS Listing,,Multi-Family (2-4 Unit),24 N 5th St,Newark,NJ,07107,399900,8,3.5,Newark,,2500,,11,,,Active,,,http://www.redfin.com/NJ/Newark/24-N-5th-St-07107/home/36258952,NJMLS,21005948,N,Y,40.7487982,-74.1920451
MLS Listing,,Single Family Residential,81 Merchant St,Newark City,NJ,07105-2715,419999,4,1.0,Newark City,,2178,1900,11,,,Active,,,http://www.redfin.com/NJ/Newark/81-Merchant-St-07105/home/36265739,GSMLS,3693353,N,Y,40.7269209,-74.1563264
MLS Listing,,Single Family Residential,79 Merchant St,Newark City,NJ,07105-2715,359999,3,1.0,Newark City,,1742,1892,11,,,Active,,,http://www.redfin.com/NJ/Newark/79-Merchant-St-07105/home/36265740,GSMLS,3693349,N,Y,40.7269853,-74.1562347
MLS Listing,,Townhouse,380 Littleton Ave,Newark,NJ,07103,160000,3,1.5,Newark,,,,11,,,Active,,,http://www.redfin.com/NJ/Newark/380-Littleton-Ave-07103/home/142729993,NJMLS,21005932,N,Y,40.7336119,-74.1981108
MLS Listing,,Multi-Family (2-4 Unit),10-14 NOLL Pl #2,Newark City,NJ,07106-2402,620000,5,3.0,Vailsburg,,7405,1917,12,,,Active,,,http://www.redfin.com/NJ/Newark/10-Noll-Pl-07106/unit-2/home/174474531,GSMLS,3693306,N,Y,40.7422376,-74.2338917
MLS Listing,,Multi-Family (2-4 Unit),60-62 Napoleon St,Newark City,NJ,07105-3116,849000,5,3.0,Ironbound,,3484,1900,14,,,Active,,,http://www.redfin.com/NJ/Newark/60-Napoleon-St-07105/home/36255287,GSMLS,3693129,N,Y,40.7231433,-74.1543872
MLS Listing,,Single Family Residential,199-201 16th Ave,Newark,NJ,07103,225000,3,2.0,Newark,,3206,,15,,,Active,,,http://www.redfin.com/NJ/Newark/199-16th-Ave-07103/home/36235267,NJMLS,21005697,N,Y,40.7361939,-74.2042013
MLS Listing,,Multi-Family (2-4 Unit),252 Clinton Pl,Newark,NJ,07112,350000,3,2.0,Newark,,2330,,16,,,Active,,,http://www.redfin.com/NJ/Newark/252-Clinton-Pl-07112/home/36284762,NJMLS,21005535,N,Y,40.714653,-74.212767
MLS Listing,,Multi-Family (2-4 Unit),250 Clinton Pl,Newark,NJ,07112,350000,6,2.0,Newark,,2692,,16,,,Active,,,http://www.redfin.com/NJ/Newark/250-Clinton-Pl-07112/home/36284766,NJMLS,21005531,N,Y,40.7146625,-74.2127508
MLS Listing,,Single Family Residential,145 Alexander St,Newark,NJ,07106,249900,4,1.5,Newark,,,,17,,,Active,,,http://www.redfin.com/NJ/Newark/145-Alexander-St-07106/home/36296187,NJMLS,21005337,N,Y,40.741129,-74.2270462
MLS Listing,,Single Family Residential,33 Leslie St,Newark City,NJ,07108-1009,329900,6,2.5,Newark City,,4791,1904,17,,,Active,,,http://www.redfin.com/NJ/Newark/33-Leslie-St-07108/home/36281888,GSMLS,3692481,N,Y,40.7219713,-74.2139853
MLS Listing,,Multi-Family (2-4 Unit),167-169 Astor St,Newark,NJ,07114,664000,6,5.0,Newark,,,,17,,,Active,,,http://www.redfin.com/NJ/Newark/167-Astor-St-07114/home/36061521,NJMLS,21005330,N,Y,40.720268,-74.177054
MLS Listing,,Multi-Family (2-4 Unit),789 S 17th St,Newark,NJ,07103,375000,6,3.0,Newark,,2500,,17,,,Active,,,http://www.redfin.com/NJ/Newark/789-S-17th-St-07103/home/36272049,NJMLS,21005322,N,Y,40.7284749,-74.2121755
MLS Listing,,Multi-Family (2-4 Unit),31 Marne St,Newark,NJ,07105,420000,4,2.0,Newark,,1999,,17,,,Active,,,http://www.redfin.com/NJ/Newark/31-Marne-St-07105/home/36269632,NJMLS,21005305,N,Y,40.7245933,-74.1504778
MLS Listing,,Multi-Family (2-4 Unit),65 Chadwick Ave,Newark,NJ,07108,480000,9,3.0,Newark,,2801,,17,,,Active,,,http://www.redfin.com/NJ/Newark/65-Chadwick-Ave-07108/home/36273228,NJMLS,21005294,N,Y,40.7242376,-74.2003919
MLS Listing,,Single Family Residential,15 Unity Ave,Newark City,NJ,07106-2606,315000,4,2.0,Vailburg,1555,3920,1924,17,203,,Active,,,http://www.redfin.com/NJ/Newark/15-Unity-Ave-07106/home/36297061,GSMLS,3692382,N,Y,40.7382238,-74.2307947
MLS Listing,,Multi-Family (2-4 Unit),333 WINANS Ave,Hillside Twp.,NJ,07205,440000,6,2.0,Hillside Twp.,3698,3484,1958,18,119,,Active,,,http://www.redfin.com/NJ/Hillside/333-Winans-Ave-07205/home/37909334,GSMLS,3692368,N,Y,40.7066221,-74.2264386
MLS Listing,,Multi-Family (2-4 Unit),104 Lyons Ave,Newark,NJ,07112,350000,5,3.0,Newark,,3433,,18,,,Active,,,http://www.redfin.com/NJ/Newark/104-Lyons-Ave-07112/home/36288567,NJMLS,21005242,N,Y,40.7077812,-74.210114
MLS Listing,,Multi-Family (2-4 Unit),447 S 17th St,Newark,NJ,07103,319000,5,2.0,Newark,,2500,,18,,,Active,,,http://www.redfin.com/NJ/Newark/447-S-17th-St-07103/home/36235377,NJMLS,21005217,N,Y,40.741066,-74.2074542
MLS Listing,,Multi-Family (2-4 Unit),190 Dewey St,Newark City,NJ,07112-1361,220000,4,3.0,Newark City,2061,3484,1920,18,107,,Active,,,http://www.redfin.com/NJ/Newark/190-Dewey-St-07112/home/36280677,GSMLS,3692285,N,Y,40.7132575,-74.2183223
MLS Listing,,Multi-Family (2-4 Unit),9-11 Hanford St,Newark City,NJ,07114-1116,549000,6,3.5,Newark City,2400,5227,1929,18,229,,Active,,,http://www.redfin.com/NJ/Newark/9-Hanford-St-07114/unit-11/home/36291283,GSMLS,3692182,N,Y,40.6942285,-74.2031143
MLS Listing,,Single Family Residential,35 S Munn Ave,Newark,NJ,07106,299000,4,2.5,Newark,,2500,,20,,,Active,,,http://www.redfin.com/NJ/Newark/35-S-Munn-Ave-07106/home/36292994,NJMLS,21005071,N,Y,40.7439309,-74.2185516
MLS Listing,,Condo/Co-op,15-17 Gotthardt St,Newark,NJ,07105,309999,2,1.0,Newark,,,,20,,,Active,,,http://www.redfin.com/NJ/Newark/15-Gotthardt-St-07105/home/36079450,NJMLS,21005039,N,Y,40.7199263,-74.15487
